Customer,date,Generator Capacity,Postcode,Consumption Category,Time,value,GG,CL
1,1-Jul-10,3.78,2076,GC,0:30,0.303,0.0,1.25
1,2-Jul-10,3.78,2076,GC,0:30,0.116,0.0,1.238
1,3-Jul-10,3.78,2076,GC,0:30,0.73,0.0,1.25
1,4-Jul-10,3.78,2076,GC,0:30,0.155,0.0,1.244
1,5-Jul-10,3.78,2076,GC,0:30,0.295,0.0,1.25
1,6-Jul-10,3.78,2076,GC,0:30,0.107,0.0,1.25
1,7-Jul-10,3.78,2076,GC,0:30,0.11,0.0,1.256
1,8-Jul-10,3.78,2076,GC,0:30,0.345,0.0,1.238
1,9-Jul-10,3.78,2076,GC,0:30,0.131,0.0,1.231
1,10-Jul-10,3.78,2076,GC,0:30,0.92,0.0,1.244
1,11-Jul-10,3.78,2076,GC,0:30,0.945,0.0,1.256
1,12-Jul-10,3.78,2076,GC,0:30,0.117,0.0,1.256
1,13-Jul-10,3.78,2076,GC,0:30,1.433,0.0,1.238
1,14-Jul-10,3.78,2076,GC,0:30,0.099,0.0,1.238
1,15-Jul-10,3.78,2076,GC,0:30,0.135,0.0,1.25
1,16-Jul-10,3.78,2076,GC,0:30,0.105,0.0,1.238
1,17-Jul-10,3.78,2076,GC,0:30,0.719,0.0,1.25
1,18-Jul-10,3.78,2076,GC,0:30,0.118,0.0,1.25
1,19-Jul-10,3.78,2076,GC,0:30,0.128,0.0,1.225
1,20-Jul-10,3.78,2076,GC,0:30,1.203,0.0,1.25
1,21-Jul-10,3.78,2076,GC,0:30,1.122,0.0,1.244
1,22-Jul-10,3.78,2076,GC,0:30,0.133,0.0,1.238
1,23-Jul-10,3.78,2076,GC,0:30,0.406,0.0,1.225
1,24-Jul-10,3.78,2076,GC,0:30,0.125,0.0,1.244
1,25-Jul-10,3.78,2076,GC,0:30,0.695,0.0,1.256
1,26-Jul-10,3.78,2076,GC,0:30,0.056,0.0,1.25
1,27-Jul-10,3.78,2076,GC,0:30,0.046,0.0,0.813
1,28-Jul-10,3.78,2076,GC,0:30,0.037,0.0,1.238
1,29-Jul-10,3.78,2076,GC,0:30,0.849,0.0,1.25
1,30-Jul-10,3.78,2076,GC,0:30,0.082,0.0,1.244
1,31-Jul-10,3.78,2076,GC,0:30,0.196,0.0,1.256
1,1-Aug-10,3.78,2076,GC,0:30,0.967,0.0,1.238
1,2-Aug-10,3.78,2076,GC,0:30,0.345,0.0,1.25
1,3-Aug-10,3.78,2076,GC,0:30,0.733,0.0,1.238
1,4-Aug-10,3.78,2076,GC,0:30,0.129,0.0,1.238
1,5-Aug-10,3.78,2076,GC,0:30,0.141,0.0,1.25
1,6-Aug-10,3.78,2076,GC,0:30,0.684,0.0,1.238
1,7-Aug-10,3.78,2076,GC,0:30,0.122,0.0,1.238
1,8-Aug-10,3.78,2076,GC,0:30,0.718,0.0,1.238
1,9-Aug-10,3.78,2076,GC,0:30,0.731,0.0,1.244
1,10-Aug-10,3.78,2076,GC,0:30,0.345,0.0,1.238
1,11-Aug-10,3.78,2076,GC,0:30,0.131,0.0,1.238
1,12-Aug-10,3.78,2076,GC,0:30,0.108,0.0,1.244
1,13-Aug-10,3.78,2076,GC,0:30,0.106,0.0,1.25
1,14-Aug-10,3.78,2076,GC,0:30,0.333,0.0,1.231
1,15-Aug-10,3.78,2076,GC,0:30,0.731,0.0,1.256
1,16-Aug-10,3.78,2076,GC,0:30,0.095,0.0,1.25
1,17-Aug-10,3.78,2076,GC,0:30,0.101,0.0,1.225
1,18-Aug-10,3.78,2076,GC,0:30,0.371,0.0,1.238
1,19-Aug-10,3.78,2076,GC,0:30,0.675,0.0,1.244
1,20-Aug-10,3.78,2076,GC,0:30,0.706,0.0,1.238
1,21-Aug-10,3.78,2076,GC,0:30,0.205,0.0,1.244
1,22-Aug-10,3.78,2076,GC,0:30,0.427,0.0,1.244
1,23-Aug-10,3.78,2076,GC,0:30,1.884,0.0,1.213
1,24-Aug-10,3.78,2076,GC,0:30,0.758,0.0,1.231
1,25-Aug-10,3.78,2076,GC,0:30,0.744,0.0,1.219
1,26-Aug-10,3.78,2076,GC,0:30,0.752,0.0,1.219
1,27-Aug-10,3.78,2076,GC,0:30,0.817,0.0,1.238
1,28-Aug-10,3.78,2076,GC,0:30,0.758,0.0,1.225
1,29-Aug-10,3.78,2076,GC,0:30,1.745,0.0,1.231
1,30-Aug-10,3.78,2076,GC,0:30,0.736,0.0,1.225
1,31-Aug-10,3.78,2076,GC,0:30,0.741,0.0,1.238
1,1-Sep-10,3.78,2076,GC,0:30,0.977,0.0,1.231
1,2-Sep-10,3.78,2076,GC,0:30,0.714,0.0,1.231
1,3-Sep-10,3.78,2076,GC,0:30,0.931,0.0,1.238
1,4-Sep-10,3.78,2076,GC,0:30,1.328,0.0,1.238
1,5-Sep-10,3.78,2076,GC,0:30,0.754,0.0,1.231
1,6-Sep-10,3.78,2076,GC,0:30,1.341,0.0,1.238
1,7-Sep-10,3.78,2076,GC,0:30,0.773,0.0,1.238
1,8-Sep-10,3.78,2076,GC,0:30,0.817,0.0,1.231
1,9-Sep-10,3.78,2076,GC,0:30,1.414,0.0,1.225
1,10-Sep-10,3.78,2076,GC,0:30,0.756,0.0,1.219
1,11-Sep-10,3.78,2076,GC,0:30,1.422,0.0,1.225
1,12-Sep-10,3.78,2076,GC,0:30,0.742,0.0,1.231
1,13-Sep-10,3.78,2076,GC,0:30,1.319,0.0,1.231
1,14-Sep-10,3.78,2076,GC,0:30,0.695,0.0,1.244
1,15-Sep-10,3.78,2076,GC,0:30,1.371,0.0,1.244
1,16-Sep-10,3.78,2076,GC,0:30,1.355,0.0,1.231
1,17-Sep-10,3.78,2076,GC,0:30,0.757,0.0,1.225
1,18-Sep-10,3.78,2076,GC,0:30,1.336,0.0,1.231
1,19-Sep-10,3.78,2076,GC,0:30,0.769,0.0,1.231
1,20-Sep-10,3.78,2076,GC,0:30,0.765,0.0,1.238
1,21-Sep-10,3.78,2076,GC,0:30,0.775,0.0,1.219
1,22-Sep-10,3.78,2076,GC,0:30,0.732,0.0,1.219
1,23-Sep-10,3.78,2076,GC,0:30,0.74,0.0,1.244
1,24-Sep-10,3.78,2076,GC,0:30,0.767,0.0,1.244
1,25-Sep-10,3.78,2076,GC,0:30,1.354,0.0,1.244
1,26-Sep-10,3.78,2076,GC,0:30,1.052,0.0,1.231
1,27-Sep-10,3.78,2076,GC,0:30,1.591,0.0,1.238
1,28-Sep-10,3.78,2076,GC,0:30,0.718,0.0,1.225
1,29-Sep-10,3.78,2076,GC,0:30,0.732,0.0,1.188
1,30-Sep-10,3.78,2076,GC,0:30,0.724,0.0,1.25
1,1-Oct-10,3.78,2076,GC,0:30,0.74,0.0,1.231
1,2-Oct-10,3.78,2076,GC,0:30,0.767,0.0,1.244
1,3-Oct-10,3.78,2076,GC,0:30,0.824,0.0,1.238
1,4-Oct-10,3.78,2076,GC,0:30,0.842,0.0,0.0
1,5-Oct-10,3.78,2076,GC,0:30,0.116,0.0,0.0
1,6-Oct-10,3.78,2076,GC,0:30,0.741,0.0,0.0
1,7-Oct-10,3.78,2076,GC,0:30,0.086,0.0,0.0
1,8-Oct-10,3.78,2076,GC,0:30,0.156,0.0,0.0
1,9-Oct-10,3.78,2076,GC,0:30,0.089,0.0,0.0
1,10-Oct-10,3.78,2076,GC,0:30,0.081,0.0,0.0
1,11-Oct-10,3.78,2076,GC,0:30,0.588,0.0,0.0
1,12-Oct-10,3.78,2076,GC,0:30,1.24,0.0,0.0
1,13-Oct-10,3.78,2076,GC,0:30,0.709,0.0,0.0
1,14-Oct-10,3.78,2076,GC,0:30,0.164,0.0,0.0
1,15-Oct-10,3.78,2076,GC,0:30,0.154,0.0,0.0
1,16-Oct-10,3.78,2076,GC,0:30,0.44,0.0,0.0
1,17-Oct-10,3.78,2076,GC,0:30,0.081,0.0,0.0
1,18-Oct-10,3.78,2076,GC,0:30,0.73,0.0,0.0
1,19-Oct-10,3.78,2076,GC,0:30,0.368,0.0,0.0
1,20-Oct-10,3.78,2076,GC,0:30,0.268,0.0,0.0
1,21-Oct-10,3.78,2076,GC,0:30,0.139,0.0,0.0
1,22-Oct-10,3.78,2076,GC,0:30,0.084,0.0,0.0
1,23-Oct-10,3.78,2076,GC,0:30,0.517,0.0,0.0
1,24-Oct-10,3.78,2076,GC,0:30,0.08,0.0,0.0
1,25-Oct-10,3.78,2076,GC,0:30,0.176,0.0,0.0
1,26-Oct-10,3.78,2076,GC,0:30,0.1,0.0,0.0
1,27-Oct-10,3.78,2076,GC,0:30,0.328,0.0,0.0
1,28-Oct-10,3.78,2076,GC,0:30,0.202,0.0,0.0
1,29-Oct-10,3.78,2076,GC,0:30,0.157,0.0,0.0
1,30-Oct-10,3.78,2076,GC,0:30,0.929,0.0,0.0
1,31-Oct-10,3.78,2076,GC,0:30,0.043,0.0,0.0
1,1-Nov-10,3.78,2076,GC,0:30,0.143,0.0,0.0
1,2-Nov-10,3.78,2076,GC,0:30,0.407,0.0,0.0
1,3-Nov-10,3.78,2076,GC,0:30,0.11,0.0,0.0
1,4-Nov-10,3.78,2076,GC,0:30,0.094,0.0,0.0
1,5-Nov-10,3.78,2076,GC,0:30,0.717,0.0,0.0
1,6-Nov-10,3.78,2076,GC,0:30,0.667,0.0,0.0
1,7-Nov-10,3.78,2076,GC,0:30,0.838,0.0,0.0
1,8-Nov-10,3.78,2076,GC,0:30,0.715,0.0,0.0
1,9-Nov-10,3.78,2076,GC,0:30,0.144,0.0,0.0
1,10-Nov-10,3.78,2076,GC,0:30,0.204,0.0,0.0
1,11-Nov-10,3.78,2076,GC,0:30,0.082,0.0,0.0
1,12-Nov-10,3.78,2076,GC,0:30,0.122,0.0,0.0
1,13-Nov-10,3.78,2076,GC,0:30,0.179,0.0,0.0
1,14-Nov-10,3.78,2076,GC,0:30,0.069,0.0,0.0
1,15-Nov-10,3.78,2076,GC,0:30,0.035,0.0,0.0
1,16-Nov-10,3.78,2076,GC,0:30,0.363,0.0,0.0
1,17-Nov-10,3.78,2076,GC,0:30,0.114,0.0,0.0
1,18-Nov-10,3.78,2076,GC,0:30,0.248,0.0,0.0
1,19-Nov-10,3.78,2076,GC,0:30,0.038,0.0,0.0
1,20-Nov-10,3.78,2076,GC,0:30,0.072,0.0,0.0
1,21-Nov-10,3.78,2076,GC,0:30,0.248,0.0,0.0
1,22-Nov-10,3.78,2076,GC,0:30,0.432,0.0,0.0
1,23-Nov-10,3.78,2076,GC,0:30,0.176,0.0,0.0
1,24-Nov-10,3.78,2076,GC,0:30,0.113,0.0,0.0
1,25-Nov-10,3.78,2076,GC,0:30,0.038,0.0,0.0
1,26-Nov-10,3.78,2076,GC,0:30,0.089,0.0,0.0
1,27-Nov-10,3.78,2076,GC,0:30,0.037,0.0,0.0
1,28-Nov-10,3.78,2076,GC,0:30,0.126,0.0,0.0
1,29-Nov-10,3.78,2076,GC,0:30,0.103,0.0,0.0
1,30-Nov-10,3.78,2076,GC,0:30,0.087,0.0,0.0
1,1-Dec-10,3.78,2076,GC,0:30,0.076,0.0,0.0
1,2-Dec-10,3.78,2076,GC,0:30,0.116,0.0,0.0
1,3-Dec-10,3.78,2076,GC,0:30,0.115,0.0,0.0
1,4-Dec-10,3.78,2076,GC,0:30,0.187,0.0,0.0
1,5-Dec-10,3.78,2076,GC,0:30,0.162,0.0,0.0
1,6-Dec-10,3.78,2076,GC,0:30,0.186,0.0,0.0
1,7-Dec-10,3.78,2076,GC,0:30,0.031,0.0,0.0
1,8-Dec-10,3.78,2076,GC,0:30,0.038,0.0,0.0
1,9-Dec-10,3.78,2076,GC,0:30,0.26,0.0,0.0
1,10-Dec-10,3.78,2076,GC,0:30,0.049,0.0,0.0
1,11-Dec-10,3.78,2076,GC,0:30,0.08,0.0,0.0
1,12-Dec-10,3.78,2076,GC,0:30,0.179,0.0,0.0
1,13-Dec-10,3.78,2076,GC,0:30,0.177,0.0,0.0
1,14-Dec-10,3.78,2076,GC,0:30,0.089,0.0,0.0
1,15-Dec-10,3.78,2076,GC,0:30,0.032,0.0,0.0
1,16-Dec-10,3.78,2076,GC,0:30,0.134,0.0,0.0
1,17-Dec-10,3.78,2076,GC,0:30,0.075,0.0,0.0
1,18-Dec-10,3.78,2076,GC,0:30,0.183,0.0,0.0
1,19-Dec-10,3.78,2076,GC,0:30,0.05,0.0,0.0
1,20-Dec-10,3.78,2076,GC,0:30,0.184,0.0,0.0
1,21-Dec-10,3.78,2076,GC,0:30,0.073,0.0,0.0
1,22-Dec-10,3.78,2076,GC,0:30,0.19,0.0,0.0
1,23-Dec-10,3.78,2076,GC,0:30,0.116,0.0,0.0
1,24-Dec-10,3.78,2076,GC,0:30,0.176,0.0,0.0
1,25-Dec-10,3.78,2076,GC,0:30,0.099,0.0,0.0
1,26-Dec-10,3.78,2076,GC,0:30,0.077,0.0,0.0
1,27-Dec-10,3.78,2076,GC,0:30,0.118,0.0,0.0
1,28-Dec-10,3.78,2076,GC,0:30,0.122,0.0,0.0
1,29-Dec-10,3.78,2076,GC,0:30,0.173,0.0,0.0
1,30-Dec-10,3.78,2076,GC,0:30,0.683,0.0,0.0
1,31-Dec-10,3.78,2076,GC,0:30,0.148,0.0,0.0
1,1-Jan-11,3.78,2076,GC,0:30,0.179,0.0,0.0
1,2-Jan-11,3.78,2076,GC,0:30,0.073,0.0,0.0
1,3-Jan-11,3.78,2076,GC,0:30,0.12,0.0,0.0
1,4-Jan-11,3.78,2076,GC,0:30,0.269,0.0,0.0
1,5-Jan-11,3.78,2076,GC,0:30,0.741,0.0,0.0
1,6-Jan-11,3.78,2076,GC,0:30,0.126,0.0,0.0
1,7-Jan-11,3.78,2076,GC,0:30,0.109,0.0,0.0
1,8-Jan-11,3.78,2076,GC,0:30,0.081,0.0,0.0
1,9-Jan-11,3.78,2076,GC,0:30,0.342,0.0,0.0
1,10-Jan-11,3.78,2076,GC,0:30,0.187,0.0,0.0
1,11-Jan-11,3.78,2076,GC,0:30,0.099,0.0,0.0
1,12-Jan-11,3.78,2076,GC,0:30,0.1,0.0,0.0
1,13-Jan-11,3.78,2076,GC,0:30,0.165,0.0,0.0
1,14-Jan-11,3.78,2076,GC,0:30,0.103,0.0,0.0
1,15-Jan-11,3.78,2076,GC,0:30,0.126,0.0,0.0
1,16-Jan-11,3.78,2076,GC,0:30,0.221,0.0,0.0
1,17-Jan-11,3.78,2076,GC,0:30,0.263,0.0,0.0
1,18-Jan-11,3.78,2076,GC,0:30,0.081,0.0,0.0
1,19-Jan-11,3.78,2076,GC,0:30,0.252,0.0,0.0
1,20-Jan-11,3.78,2076,GC,0:30,0.074,0.0,0.0
1,21-Jan-11,3.78,2076,GC,0:30,0.113,0.0,0.0
1,22-Jan-11,3.78,2076,GC,0:30,0.111,0.0,0.0
1,23-Jan-11,3.78,2076,GC,0:30,0.179,0.0,0.0
1,24-Jan-11,3.78,2076,GC,0:30,0.11,0.0,0.0
1,25-Jan-11,3.78,2076,GC,0:30,0.091,0.0,0.0
1,26-Jan-11,3.78,2076,GC,0:30,0.296,0.0,0.0
1,27-Jan-11,3.78,2076,GC,0:30,0.183,0.0,0.0
1,28-Jan-11,3.78,2076,GC,0:30,0.217,0.0,0.0
1,29-Jan-11,3.78,2076,GC,0:30,0.155,0.0,0.0
1,30-Jan-11,3.78,2076,GC,0:30,0.817,0.0,0.0
1,31-Jan-11,3.78,2076,GC,0:30,0.146,0.0,0.0
1,1-Feb-11,3.78,2076,GC,0:30,0.191,0.0,0.0
1,2-Feb-11,3.78,2076,GC,0:30,0.161,0.0,0.0
1,3-Feb-11,3.78,2076,GC,0:30,0.2,0.0,0.0
1,4-Feb-11,3.78,2076,GC,0:30,0.094,0.0,0.0
1,5-Feb-11,3.78,2076,GC,0:30,0.205,0.0,0.0
1,6-Feb-11,3.78,2076,GC,0:30,0.199,0.0,0.0
1,7-Feb-11,3.78,2076,GC,0:30,0.218,0.0,0.0
1,8-Feb-11,3.78,2076,GC,0:30,0.068,0.0,0.0
1,9-Feb-11,3.78,2076,GC,0:30,0.069,0.0,0.0
1,10-Feb-11,3.78,2076,GC,0:30,0.196,0.0,0.0
1,11-Feb-11,3.78,2076,GC,0:30,0.113,0.0,0.0
1,12-Feb-11,3.78,2076,GC,0:30,0.07,0.0,0.0
1,13-Feb-11,3.78,2076,GC,0:30,0.188,0.0,0.0
1,14-Feb-11,3.78,2076,GC,0:30,0.138,0.0,0.0
1,15-Feb-11,3.78,2076,GC,0:30,0.161,0.0,0.0
1,16-Feb-11,3.78,2076,GC,0:30,0.089,0.0,0.0
1,17-Feb-11,3.78,2076,GC,0:30,0.146,0.0,0.0
1,18-Feb-11,3.78,2076,GC,0:30,0.119,0.0,0.0
1,19-Feb-11,3.78,2076,GC,0:30,0.14,0.0,0.0
1,20-Feb-11,3.78,2076,GC,0:30,0.166,0.0,0.0
1,21-Feb-11,3.78,2076,GC,0:30,0.191,0.0,0.0
1,22-Feb-11,3.78,2076,GC,0:30,0.137,0.0,0.0
1,23-Feb-11,3.78,2076,GC,0:30,0.048,0.0,0.0
1,24-Feb-11,3.78,2076,GC,0:30,0.157,0.0,0.0
1,25-Feb-11,3.78,2076,GC,0:30,0.087,0.0,0.0
1,26-Feb-11,3.78,2076,GC,0:30,0.295,0.0,0.0
1,27-Feb-11,3.78,2076,GC,0:30,0.127,0.0,0.0
1,28-Feb-11,3.78,2076,GC,0:30,0.168,0.0,0.0
1,1-Mar-11,3.78,2076,GC,0:30,0.043,0.0,0.0
1,2-Mar-11,3.78,2076,GC,0:30,0.198,0.0,0.0
1,3-Mar-11,3.78,2076,GC,0:30,0.044,0.0,0.0
1,4-Mar-11,3.78,2076,GC,0:30,0.182,0.0,0.0
1,5-Mar-11,3.78,2076,GC,0:30,0.05,0.0,0.0
1,6-Mar-11,3.78,2076,GC,0:30,0.133,0.0,0.0
1,7-Mar-11,3.78,2076,GC,0:30,0.041,0.0,0.0
1,8-Mar-11,3.78,2076,GC,0:30,0.195,0.0,0.0
1,9-Mar-11,3.78,2076,GC,0:30,0.067,0.0,0.0
1,10-Mar-11,3.78,2076,GC,0:30,0.161,0.0,0.0
1,11-Mar-11,3.78,2076,GC,0:30,0.104,0.0,0.0
1,12-Mar-11,3.78,2076,GC,0:30,0.086,0.0,0.0
1,13-Mar-11,3.78,2076,GC,0:30,0.172,0.0,0.0
1,14-Mar-11,3.78,2076,GC,0:30,0.092,0.0,0.0
1,15-Mar-11,3.78,2076,GC,0:30,0.205,0.0,0.0
1,16-Mar-11,3.78,2076,GC,0:30,0.074,0.0,0.0
1,17-Mar-11,3.78,2076,GC,0:30,0.17,0.0,0.0
1,18-Mar-11,3.78,2076,GC,0:30,0.128,0.0,0.0
1,19-Mar-11,3.78,2076,GC,0:30,0.196,0.0,0.0
1,20-Mar-11,3.78,2076,GC,0:30,0.228,0.0,0.0
1,21-Mar-11,3.78,2076,GC,0:30,0.122,0.0,0.0
1,22-Mar-11,3.78,2076,GC,0:30,0.171,0.0,0.0
1,23-Mar-11,3.78,2076,GC,0:30,0.158,0.0,0.0
1,24-Mar-11,3.78,2076,GC,0:30,0.147,0.0,0.0
1,25-Mar-11,3.78,2076,GC,0:30,0.319,0.0,0.0
1,26-Mar-11,3.78,2076,GC,0:30,0.178,0.0,0.0
1,27-Mar-11,3.78,2076,GC,0:30,0.103,0.0,0.0
1,28-Mar-11,3.78,2076,GC,0:30,0.174,0.0,0.0
1,29-Mar-11,3.78,2076,GC,0:30,0.113,0.0,0.0
1,30-Mar-11,3.78,2076,GC,0:30,0.401,0.0,0.0
1,31-Mar-11,3.78,2076,GC,0:30,0.169,0.0,0.0
1,1-Apr-11,3.78,2076,GC,0:30,0.102,0.0,0.0
1,2-Apr-11,3.78,2076,GC,0:30,0.144,0.0,0.0
1,3-Apr-11,3.78,2076,GC,0:30,0.15,0.0,0.0
1,4-Apr-11,3.78,2076,GC,0:30,0.077,0.0,1.231
1,5-Apr-11,3.78,2076,GC,0:30,0.179,0.0,1.256
1,6-Apr-11,3.78,2076,GC,0:30,0.068,0.0,1.244
1,7-Apr-11,3.78,2076,GC,0:30,0.46,0.0,1.256
1,8-Apr-11,3.78,2076,GC,0:30,0.23,0.0,1.256
1,9-Apr-11,3.78,2076,GC,0:30,0.207,0.0,1.256
1,10-Apr-11,3.78,2076,GC,0:30,0.18,0.0,1.263
1,11-Apr-11,3.78,2076,GC,0:30,0.217,0.0,1.256
1,12-Apr-11,3.78,2076,GC,0:30,0.549,0.0,1.269
1,13-Apr-11,3.78,2076,GC,0:30,0.164,0.0,1.263
1,14-Apr-11,3.78,2076,GC,0:30,0.101,0.0,1.269
1,15-Apr-11,3.78,2076,GC,0:30,0.082,0.0,1.256
1,16-Apr-11,3.78,2076,GC,0:30,0.335,0.0,1.275
1,17-Apr-11,3.78,2076,GC,0:30,0.65,0.0,1.275
1,18-Apr-11,3.78,2076,GC,0:30,0.073,0.0,1.25
1,19-Apr-11,3.78,2076,GC,0:30,0.649,0.0,1.263
1,20-Apr-11,3.78,2076,GC,0:30,0.235,0.0,1.263
1,21-Apr-11,3.78,2076,GC,0:30,0.123,0.0,1.263
1,22-Apr-11,3.78,2076,GC,0:30,0.217,0.0,1.238
1,23-Apr-11,3.78,2076,GC,0:30,0.128,0.0,1.238
1,24-Apr-11,3.78,2076,GC,0:30,0.119,0.0,1.238
1,25-Apr-11,3.78,2076,GC,0:30,0.261,0.0,1.238
1,26-Apr-11,3.78,2076,GC,0:30,0.29,0.0,1.256
1,27-Apr-11,3.78,2076,GC,0:30,0.136,0.0,1.244
1,28-Apr-11,3.78,2076,GC,0:30,0.49,0.0,1.25
1,29-Apr-11,3.78,2076,GC,0:30,0.953,0.0,1.263
1,30-Apr-11,3.78,2076,GC,0:30,0.327,0.0,1.244
1,1-May-11,3.78,2076,GC,0:30,0.198,0.0,1.238
1,2-May-11,3.78,2076,GC,0:30,0.079,0.0,1.256
1,3-May-11,3.78,2076,GC,0:30,0.054,0.0,1.025
1,4-May-11,3.78,2076,GC,0:30,0.083,0.0,0.931
1,5-May-11,3.78,2076,GC,0:30,0.058,0.0,0.8
1,6-May-11,3.78,2076,GC,0:30,0.616,0.0,1.006
1,7-May-11,3.78,2076,GC,0:30,0.185,0.0,1.256
1,8-May-11,3.78,2076,GC,0:30,0.078,0.0,1.238
1,9-May-11,3.78,2076,GC,0:30,0.084,0.0,1.256
1,10-May-11,3.78,2076,GC,0:30,0.122,0.0,1.256
1,11-May-11,3.78,2076,GC,0:30,0.753,0.0,1.25
1,12-May-11,3.78,2076,GC,0:30,0.829,0.0,1.256
1,13-May-11,3.78,2076,GC,0:30,0.984,0.0,1.25
1,14-May-11,3.78,2076,GC,0:30,0.126,0.0,1.25
1,15-May-11,3.78,2076,GC,0:30,0.793,0.0,1.238
1,16-May-11,3.78,2076,GC,0:30,1.056,0.0,1.256
1,17-May-11,3.78,2076,GC,0:30,0.113,0.0,1.25
1,18-May-11,3.78,2076,GC,0:30,0.708,0.0,1.256
1,19-May-11,3.78,2076,GC,0:30,0.067,0.0,1.244
1,20-May-11,3.78,2076,GC,0:30,1.099,0.0,1.238
1,21-May-11,3.78,2076,GC,0:30,0.069,0.0,1.231
1,22-May-11,3.78,2076,GC,0:30,0.506,0.0,1.231
1,23-May-11,3.78,2076,GC,0:30,1.018,0.0,1.238
1,24-May-11,3.78,2076,GC,0:30,0.515,0.0,1.25
1,25-May-11,3.78,2076,GC,0:30,0.988,0.0,1.256
1,26-May-11,3.78,2076,GC,0:30,0.478,0.0,1.244
1,27-May-11,3.78,2076,GC,0:30,1.154,0.0,1.256
1,28-May-11,3.78,2076,GC,0:30,1.485,0.0,1.256
1,29-May-11,3.78,2076,GC,0:30,1.073,0.0,1.238
1,30-May-11,3.78,2076,GC,0:30,0.54,0.0,1.231
1,31-May-11,3.78,2076,GC,0:30,1.395,0.0,1.238
1,1-Jun-11,3.78,2076,GC,0:30,0.532,0.0,1.238
1,2-Jun-11,3.78,2076,GC,0:30,0.505,0.0,1.256
1,3-Jun-11,3.78,2076,GC,0:30,0.427,0.0,1.225
1,4-Jun-11,3.78,2076,GC,0:30,0.479,0.0,0.919
1,5-Jun-11,3.78,2076,GC,0:30,0.473,0.0,0.863
1,6-Jun-11,3.78,2076,GC,0:30,0.459,0.0,1.225
1,7-Jun-11,3.78,2076,GC,0:30,0.447,0.0,0.906
1,8-Jun-11,3.78,2076,GC,0:30,0.455,0.0,1.231
1,9-Jun-11,3.78,2076,GC,0:30,0.465,0.0,1.238
1,10-Jun-11,3.78,2076,GC,0:30,0.571,0.0,1.206
1,11-Jun-11,3.78,2076,GC,0:30,0.457,0.0,1.25
1,12-Jun-11,3.78,2076,GC,0:30,0.451,0.0,1.231
1,13-Jun-11,3.78,2076,GC,0:30,0.449,0.0,1.244
1,14-Jun-11,3.78,2076,GC,0:30,0.424,0.0,1.219
1,15-Jun-11,3.78,2076,GC,0:30,0.469,0.0,0.9
1,16-Jun-11,3.78,2076,GC,0:30,0.476,0.0,1.238
1,17-Jun-11,3.78,2076,GC,0:30,1.404,0.0,1.238
1,18-Jun-11,3.78,2076,GC,0:30,0.461,0.0,1.231
1,19-Jun-11,3.78,2076,GC,0:30,0.44,0.0,1.225
1,20-Jun-11,3.78,2076,GC,0:30,1.019,0.0,1.25
1,21-Jun-11,3.78,2076,GC,0:30,0.483,0.0,1.231
1,22-Jun-11,3.78,2076,GC,0:30,1.091,0.0,1.25
1,23-Jun-11,3.78,2076,GC,0:30,0.47,0.0,1.244
1,24-Jun-11,3.78,2076,GC,0:30,0.451,0.0,1.25
1,25-Jun-11,3.78,2076,GC,0:30,1.282,0.0,1.263
1,26-Jun-11,3.78,2076,GC,0:30,0.479,0.0,1.25
1,27-Jun-11,3.78,2076,GC,0:30,0.457,0.0,1.238
1,28-Jun-11,3.78,2076,GC,0:30,0.495,0.0,1.25
1,29-Jun-11,3.78,2076,GC,0:30,0.442,0.0,1.231
1,30-Jun-11,3.78,2076,GC,0:30,0.489,0.0,1.244
1,1-Jul-10,3.78,2076,GC,1:00,0.471,0.0,1.244
1,2-Jul-10,3.78,2076,GC,1:00,0.346,0.0,1.238
1,3-Jul-10,3.78,2076,GC,1:00,1.389,0.0,1.244
1,4-Jul-10,3.78,2076,GC,1:00,0.095,0.0,1.238
1,5-Jul-10,3.78,2076,GC,1:00,0.481,0.0,1.244
1,6-Jul-10,3.78,2076,GC,1:00,0.104,0.0,1.244
1,7-Jul-10,3.78,2076,GC,1:00,0.099,0.0,1.238
1,8-Jul-10,3.78,2076,GC,1:00,0.126,0.0,1.238
1,9-Jul-10,3.78,2076,GC,1:00,0.099,0.0,1.238
1,10-Jul-10,3.78,2076,GC,1:00,0.675,0.0,1.244
1,11-Jul-10,3.78,2076,GC,1:00,0.829,0.0,1.25
1,12-Jul-10,3.78,2076,GC,1:00,0.131,0.0,1.256
1,13-Jul-10,3.78,2076,GC,1:00,1.046,0.0,1.256
1,14-Jul-10,3.78,2076,GC,1:00,0.127,0.0,1.25
1,15-Jul-10,3.78,2076,GC,1:00,0.094,0.0,1.25
1,16-Jul-10,3.78,2076,GC,1:00,0.13,0.0,1.25
1,17-Jul-10,3.78,2076,GC,1:00,1.064,0.0,1.238
1,18-Jul-10,3.78,2076,GC,1:00,0.132,0.0,1.244
1,19-Jul-10,3.78,2076,GC,1:00,0.105,0.0,1.231
1,20-Jul-10,3.78,2076,GC,1:00,0.727,0.0,1.225
1,21-Jul-10,3.78,2076,GC,1:00,0.717,0.0,1.244
1,22-Jul-10,3.78,2076,GC,1:00,0.109,0.0,1.25
1,23-Jul-10,3.78,2076,GC,1:00,0.312,0.0,1.25
1,24-Jul-10,3.78,2076,GC,1:00,0.081,0.0,1.256
